IdC,type_aliment,nom,allergene
2931,Produit laitier,Fromage affiné #103,"Gluten, Lactose"
2932,Fruit,Pomme sauvage #340,"Arachides, Fruits à coque"
2933,Céréale,Épeautre #448,Gluten
2934,Légumineuse,Lentilles du Puy #313,Aucun
2935,Fruit,Pomme sauvage #634,"Sulfites, Arachides"
2936,Épice,Poivre long #724,"Gluten, Moutarde"
2937,Légume,Chou frisé #296,"Lupin, Soja, Gluten"
2938,Viande,Mouton braisé #456,Moutarde
2939,Fruit,Verjus #930,"Arachides, Fruits à coque, Soja"
2940,Épice,Épices orientales #831,Aucun
2941,Épice,Épices orientales #987,"Céleri, Sulfites"
2942,Légume,Chou frisé #925,Aucun
2943,Viande,Mouton braisé #820,Aucun
2944,Céréale,Épeautre #63,Lupin
2945,Viande,Mouton braisé #741,"Céleri, Moutarde, Oeufs"
2946,Légume,Navet confit #643,Aucun
2947,Viande,Agneau rôti #212,Aucun
2948,Herbe,Romarin #772,Aucun
2949,Herbe,Romarin #977,Céleri
2950,Légume,Chou frisé #960,"Céleri, Lupin"
2951,Légume,Navet confit #613,Lupin
2952,Épice,Safran #618,"Sulfites, Sésame"
2953,Herbe,Romarin #713,Sulfites
2954,Légume,Chou frisé #992,"Gluten, Céleri"
2955,Viande,Mouton braisé #949,"Céleri, Moutarde, Gluten"
2956,Poisson,Brochet en gelée #905,"Moutarde, Sulfites"
2957,Légume,Navet confit #146,"Soja, Lupin, Céleri"
2958,Épice,Épices orientales #349,Aucun
2959,Épice,Safran #648,Moutarde
2960,Céréale,Épeautre #986,"Soja, Arachides"
2961,Légumineuse,Lentilles du Puy #80,Aucun
2962,Fruit,Verjus #985,Aucun
2963,Épice,Poivre long #362,Moutarde
2964,Légumineuse,Lentilles du Puy #224,"Céleri, Sulfites, Arachides"
2965,Fruit,Pomme sauvage #534,"Fruits à coque, Soja"
2966,Fruit,Verjus #41,Aucun
2967,Fruit,Verjus #818,"Fruits à coque, Soja, Sulfites"
2968,Viande,Canard fumé #416,"Céleri, Gluten, Moutarde"
2969,Épice,Poivre long #381,Céleri
2970,Légume,Chou frisé #787,"Soja, Céleri"
2971,Épice,Épices orientales #943,Aucun
2972,Épice,Poivre long #928,Sésame
2973,Légume,Chou frisé #308,Gluten
2974,Légume,Navet confit #631,"Gluten, Moutarde, Sulfites"
2975,Viande,Agneau rôti #675,Gluten
2976,Herbe,Romarin #741,Aucun
2977,Herbe,Thym sauvage #685,Aucun
2978,Fruit,Verjus #741,Aucun
2979,Épice,Épices orientales #931,Aucun
2980,Céréale,Épeautre #435,"Soja, Arachides, Lupin"
2981,Épice,Safran #184,Aucun
2982,Épice,Épices orientales #515,"Moutarde, Céleri"
2983,Céréale,Épeautre #603,Fruits à coque
2984,Fruit,Pomme sauvage #614,"Fruits à coque, Arachides"
2985,Herbe,Romarin #521,"Céleri, Sulfites, Gluten"
2986,Céréale,Épeautre #686,"Arachides, Soja, Lupin"
2987,Légume,Chou frisé #290,Aucun
2988,Fruit,Verjus #628,Soja
2989,Légume,Navet confit #138,"Gluten, Céleri, Moutarde"
2990,Champignon,Truffe noire #361,"Gluten, Céleri, Sulfites"
2991,Légumineuse,Lentilles du Puy #94,"Lupin, Soja"
2992,Champignon,Truffe noire #905,Céleri
2993,Produit laitier,Fromage affiné #892,Gluten
2994,Poisson,Carpe dorée #984,"Gluten, Céleri"
2995,Herbe,Romarin #285,"Gluten, Sulfites, Céleri"
2996,Fruit,Pomme sauvage #506,Aucun
2997,Épice,Épices orientales #57,Sulfites
2998,Épice,Poivre long #878,Aucun
2999,Herbe,Thym sauvage #739,Aucun
3000,Légumineuse,Lentilles du Puy #451,Aucun
3001,Céréale,Épeautre #767,"Fruits à coque, Soja"
3002,Herbe,Thym sauvage #232,"Céleri, Sulfites, Gluten"
3003,Épice,Safran #323,"Sésame, Sulfites, Moutarde"
3004,Poisson,Brochet en gelée #420,"Céleri, Gluten"
3005,Épice,Épices orientales #939,Sésame
3006,Épice,Épices orientales #892,Moutarde
3007,Herbe,Thym sauvage #653,"Gluten, Sulfites, Céleri"
3008,Légumineuse,Lentilles du Puy #241,Aucun
3009,Céréale,Épeautre #725,Fruits à coque
3010,Champignon,Truffe noire #707,Aucun
3011,Épice,Épices orientales #985,Sésame
3012,Épice,Épices orientales #106,"Sulfites, Gluten, Céleri"
3013,Épice,Épices orientales #345,"Sésame, Sulfites"
3014,Herbe,Romarin #735,"Céleri, Gluten, Sulfites"
3015,Fruit,Pomme sauvage #161,"Sulfites, Arachides, Soja"
3016,Épice,Safran #912,Moutarde
3017,Épice,Épices orientales #556,Aucun
3018,Légumineuse,Lentilles du Puy #222,"Gluten, Soja, Sulfites"
3019,Herbe,Romarin #797,Sulfites
3020,Produit laitier,Fromage affiné #696,"Gluten, Oeufs, Lactose"
3021,Légume,Chou frisé #765,"Gluten, Moutarde, Sulfites"
3022,Épice,Poivre long #874,"Céleri, Sulfites, Gluten"
3023,Fruit,Verjus #986,Soja
3024,Épice,Safran #995,"Moutarde, Sésame, Gluten"
3025,Épice,Épices orientales #758,"Sulfites, Sésame"
3026,Épice,Safran #327,"Sulfites, Céleri"
3027,Légume,Navet confit #101,"Sulfites, Soja"
3028,Viande,Agneau rôti #469,"Céleri, Sulfites"
3029,Légume,Navet confit #376,"Soja, Moutarde, Lupin"
3030,Herbe,Romarin #768,"Gluten, Sulfites, Céleri"
3031,Viande,Venaison #811,Aucun
3032,Épice,Épices orientales #566,Aucun
3033,Champignon,Truffe noire #262,"Gluten, Céleri, Sulfites"
3034,Céréale,Épeautre #405,"Gluten, Soja"
3035,Céréale,Épeautre #788,"Lupin, Soja, Arachides"
3036,Herbe,Thym sauvage #90,Aucun
3037,Épice,Safran #869,Aucun
3038,Légume,Chou frisé #219,"Sulfites, Gluten"
3039,Légumineuse,Lentilles du Puy #95,"Arachides, Céleri"
3040,Céréale,Épeautre #933,"Lupin, Gluten, Fruits à coque"
3041,Épice,Épices orientales #233,Aucun
3042,Épice,Épices orientales #800,"Sésame, Sulfites, Moutarde"
3043,Épice,Safran #361,Aucun
3044,Légume,Chou frisé #971,Aucun
3045,Herbe,Romarin #278,"Sulfites, Céleri"
3046,Herbe,Thym sauvage #70,Sulfites
3047,Céréale,Épeautre #69,Gluten
3048,Champignon,Truffe noire #350,"Céleri, Gluten"
3049,Fruit,Pomme sauvage #627,Aucun
3050,Herbe,Thym sauvage #842,"Sulfites, Gluten, Céleri"
3051,Viande,Mouton braisé #670,"Oeufs, Gluten, Sulfites"
3052,Fruit,Verjus #380,"Fruits à coque, Sulfites"
3053,Légume,Navet confit #506,Aucun
3054,Champignon,Truffe noire #796,"Gluten, Sulfites"
3055,Légumineuse,Lentilles du Puy #985,"Sulfites, Arachides, Gluten"
3056,Légumineuse,Lentilles du Puy #275,"Soja, Sulfites, Arachides"
3057,Herbe,Romarin #451,Aucun
3058,Viande,Agneau rôti #196,"Moutarde, Oeufs, Gluten"
3059,Légume,Chou frisé #937,"Soja, Sulfites, Moutarde"
3060,Herbe,Romarin #779,"Céleri, Sulfites, Gluten"
3061,Herbe,Thym sauvage #484,Gluten
3062,Épice,Safran #145,"Céleri, Moutarde, Sésame"
3063,Épice,Épices orientales #927,"Céleri, Sulfites"
3064,Épice,Poivre long #882,Aucun
3065,Légume,Chou frisé #97,"Lupin, Soja, Céleri"
3066,Légume,Navet confit #437,Aucun
3067,Fruit,Verjus #443,Aucun
3068,Épice,Safran #167,Aucun
3069,Viande,Canard fumé #314,"Gluten, Sulfites"
3070,Légume,Chou frisé #864,"Céleri, Moutarde, Soja"
3071,Légumineuse,Lentilles du Puy #928,Aucun
3072,Herbe,Thym sauvage #585,"Céleri, Gluten, Sulfites"
3073,Légume,Chou frisé #559,"Céleri, Soja, Sulfites"
3074,Épice,Poivre long #708,"Sulfites, Moutarde, Gluten"
3075,Champignon,Truffe noire #551,"Sulfites, Céleri"
3076,Épice,Safran #28,"Sulfites, Sésame, Céleri"
3077,Champignon,Truffe noire #232,"Sulfites, Gluten"
3078,Herbe,Romarin #833,"Sulfites, Céleri, Gluten"
3079,Herbe,Romarin #816,Sulfites
3080,Herbe,Romarin #341,"Gluten, Sulfites, Céleri"
3081,Céréale,Épeautre #302,Gluten
3082,Légumineuse,Lentilles du Puy #843,Gluten
3083,Épice,Poivre long #560,Aucun
3084,Herbe,Romarin #327,"Gluten, Céleri, Sulfites"
3085,Herbe,Thym sauvage #560,"Gluten, Sulfites, Céleri"
3086,Épice,Épices orientales #98,"Gluten, Moutarde, Céleri"
3087,Herbe,Romarin #820,"Gluten, Sulfites"
3088,Légume,Navet confit #270,"Gluten, Moutarde, Soja"
3089,Céréale,Épeautre #498,Gluten
3090,Viande,Canard fumé #285,"Sulfites, Gluten"
3091,Épice,Épices orientales #476,"Céleri, Moutarde"
3092,Viande,Canard fumé #893,"Oeufs, Céleri"
3093,Légume,Chou frisé #494,"Soja, Gluten, Céleri"
3094,Épice,Poivre long #720,Sésame
3095,Herbe,Romarin #110,Gluten
3096,Légumineuse,Lentilles du Puy #149,"Arachides, Lupin, Sulfites"
3097,Fruit,Verjus #864,"Fruits à coque, Sulfites, Soja"
3098,Céréale,Épeautre #532,"Lupin, Gluten, Soja"
3099,Viande,Agneau rôti #956,Aucun
3100,Fruit,Verjus #438,Aucun
3101,Herbe,Romarin #398,Aucun
3102,Épice,Poivre long #853,"Sulfites, Moutarde, Sésame"
3103,Herbe,Romarin #818,"Sulfites, Céleri, Gluten"
3104,Herbe,Thym sauvage #11,Gluten
3105,Céréale,Épeautre #190,Arachides
3106,Herbe,Romarin #188,"Gluten, Sulfites"
3107,Viande,Canard fumé #9,"Oeufs, Moutarde, Sulfites"
3108,Épice,Safran #627,"Céleri, Gluten, Sésame"
3109,Épice,Épices orientales #994,Sulfites
3110,Épice,Épices orientales #121,Aucun
3111,Céréale,Épeautre #259,Arachides
3112,Légume,Navet confit #909,Aucun
3113,Viande,Mouton braisé #128,Céleri
3114,Herbe,Romarin #726,"Gluten, Céleri"
3115,Poisson,Carpe dorée #165,Moutarde
3116,Champignon,Truffe noire #111,"Sulfites, Céleri"
3117,Épice,Safran #517,Moutarde
3118,Céréale,Épeautre #527,"Fruits à coque, Soja, Lupin"
3119,Herbe,Romarin #997,"Gluten, Sulfites"
3120,Viande,Canard fumé #314,Aucun
3121,Herbe,Romarin #737,Sulfites
3122,Céréale,Épeautre #733,"Lupin, Fruits à coque, Arachides"
3123,Fruit,Verjus #725,Soja
3124,Viande,Agneau rôti #993,Aucun
3125,Épice,Épices orientales #232,Aucun
3126,Légume,Chou frisé #298,Aucun
3127,Champignon,Truffe noire #250,"Céleri, Gluten, Sulfites"
3128,Herbe,Romarin #968,Aucun
3129,Céréale,Épeautre #38,Soja
3130,Herbe,Thym sauvage #56,Aucun
3131,Viande,Venaison #868,"Gluten, Oeufs"
3132,Champignon,Truffe noire #46,"Gluten, Céleri, Sulfites"
3133,Épice,Poivre long #887,Aucun
3134,Céréale,Épeautre #869,Aucun
3135,Légumineuse,Lentilles du Puy #438,Aucun
3136,Champignon,Truffe noire #227,"Céleri, Sulfites, Gluten"
3137,Légume,Navet confit #843,Sulfites
3138,Fruit,Verjus #284,"Soja, Sulfites"
3139,Épice,Épices orientales #393,"Sésame, Sulfites, Gluten"
3140,Viande,Canard fumé #721,Aucun
3141,Herbe,Romarin #556,Céleri
3142,Fruit,Verjus #178,"Sulfites, Arachides"
3143,Herbe,Romarin #50,"Sulfites, Céleri"
3144,Céréale,Épeautre #207,"Arachides, Lupin"
3145,Légume,Chou frisé #292,"Gluten, Lupin"
3146,Viande,Agneau rôti #68,"Moutarde, Gluten, Sulfites"
3147,Légume,Chou frisé #889,"Lupin, Sulfites, Gluten"
3148,Épice,Épices orientales #78,Aucun
3149,Légumineuse,Lentilles du Puy #287,"Soja, Lupin, Céleri"
3150,Viande,Venaison #367,"Céleri, Sulfites"
3151,Épice,Safran #20,Aucun
3152,Viande,Canard fumé #464,Gluten
3153,Légume,Chou frisé #246,Soja
3154,Produit laitier,Fromage affiné #840,"Lactose, Oeufs"
3155,Fruit,Verjus #143,Aucun
3156,Herbe,Thym sauvage #114,"Céleri, Gluten, Sulfites"
3157,Céréale,Épeautre #738,"Arachides, Soja, Lupin"
3158,Légume,Chou frisé #669,Aucun
3159,Épice,Poivre long #375,"Moutarde, Gluten, Sulfites"
3160,Légume,Navet confit #853,Aucun
3161,Épice,Épices orientales #337,Aucun
3162,Céréale,Épeautre #677,"Gluten, Lupin, Fruits à coque"
3163,Légumineuse,Lentilles du Puy #848,Gluten
3164,Viande,Mouton braisé #740,Aucun
3165,Légumineuse,Lentilles du Puy #980,"Sulfites, Arachides"
3166,Légumineuse,Lentilles du Puy #790,Lupin
3167,Légumineuse,Lentilles du Puy #855,Céleri
3168,Herbe,Thym sauvage #452,Aucun
3169,Légumineuse,Lentilles du Puy #847,Aucun
3170,Épice,Safran #387,Aucun
3171,Viande,Mouton braisé #314,Aucun
3172,Fruit,Pomme sauvage #272,"Arachides, Soja"
3173,Produit laitier,Fromage affiné #503,"Gluten, Oeufs, Lactose"
3174,Légume,Chou frisé #332,Aucun
3175,Céréale,Épeautre #202,Aucun
3176,Céréale,Épeautre #529,"Soja, Gluten"
3177,Épice,Poivre long #331,Céleri
3178,Légumineuse,Lentilles du Puy #512,"Gluten, Céleri, Soja"
3179,Herbe,Thym sauvage #703,"Sulfites, Céleri, Gluten"
3180,Herbe,Romarin #516,"Gluten, Sulfites, Céleri"
3181,Légumineuse,Lentilles du Puy #700,Sulfites
3182,Légumineuse,Lentilles du Puy #642,Gluten
3183,Épice,Poivre long #595,"Céleri, Sulfites, Sésame"
3184,Viande,Canard fumé #773,"Moutarde, Céleri, Gluten"
3185,Fruit,Verjus #991,Fruits à coque
3186,Céréale,Épeautre #786,"Fruits à coque, Gluten"
3187,Herbe,Thym sauvage #312,Sulfites
3188,Céréale,Épeautre #183,"Arachides, Lupin"
3189,Épice,Poivre long #344,"Gluten, Sulfites"
3190,Fruit,Pomme sauvage #73,Aucun
3191,Herbe,Romarin #670,"Céleri, Gluten"
3192,Légume,Navet confit #82,"Soja, Céleri"
3193,Épice,Poivre long #406,Sésame
3194,Fruit,Pomme sauvage #144,"Sulfites, Fruits à coque, Soja"
3195,Herbe,Romarin #870,Aucun
3196,Céréale,Épeautre #581,"Arachides, Fruits à coque"
3197,Légume,Chou frisé #701,"Gluten, Céleri"
3198,Viande,Venaison #928,Céleri
3199,Herbe,Romarin #213,"Céleri, Gluten"
3200,Légumineuse,Lentilles du Puy #783,Sulfites
3201,Épice,Épices orientales #21,"Gluten, Moutarde, Céleri"
3202,Légume,Chou frisé #691,Aucun
3203,Fruit,Verjus #836,Aucun
3204,Herbe,Romarin #237,Aucun
3205,Fruit,Verjus #574,Aucun
3206,Viande,Mouton braisé #734,Moutarde
3207,Épice,Safran #307,"Sésame, Sulfites, Moutarde"
3208,Épice,Poivre long #295,Aucun
3209,Produit laitier,Fromage affiné #673,"Gluten, Oeufs, Lactose"
3210,Herbe,Romarin #668,Aucun
3211,Herbe,Romarin #103,"Céleri, Sulfites, Gluten"
3212,Épice,Poivre long #584,"Moutarde, Sésame"
3213,Légumineuse,Lentilles du Puy #580,Gluten
3214,Céréale,Épeautre #589,Aucun
3215,Épice,Safran #467,Céleri
3216,Légumineuse,Lentilles du Puy #75,"Arachides, Céleri, Lupin"
3217,Fruit,Pomme sauvage #226,"Sulfites, Soja, Arachides"
3218,Légume,Chou frisé #341,Aucun
3219,Champignon,Truffe noire #860,Aucun
3220,Légumineuse,Lentilles du Puy #896,"Sulfites, Arachides"
3221,Produit laitier,Fromage affiné #516,"Lactose, Gluten, Oeufs"
3222,Herbe,Thym sauvage #396,"Sulfites, Gluten, Céleri"
3223,Herbe,Thym sauvage #958,Aucun
3224,Légume,Navet confit #150,Aucun
3225,Légumineuse,Lentilles du Puy #253,Aucun
3226,Céréale,Épeautre #515,"Fruits à coque, Soja"
3227,Céréale,Épeautre #986,"Lupin, Fruits à coque, Soja"
3228,Légumineuse,Lentilles du Puy #335,Lupin
3229,Viande,Mouton braisé #803,Aucun
3230,Herbe,Thym sauvage #669,"Céleri, Sulfites"
3231,Céréale,Épeautre #29,"Gluten, Fruits à coque"
3232,Légumineuse,Lentilles du Puy #608,"Arachides, Céleri"
3233,Épice,Safran #417,"Moutarde, Céleri"
3234,Épice,Safran #942,"Céleri, Sésame"
3235,Épice,Poivre long #759,Aucun
3236,Légume,Chou frisé #546,"Gluten, Céleri, Moutarde"
3237,Viande,Mouton braisé #485,Sulfites
3238,Épice,Safran #475,Sulfites
3239,Légume,Navet confit #360,Aucun
3240,Poisson,Brochet en gelée #15,Sulfites
3241,Légume,Navet confit #675,"Céleri, Lupin, Moutarde"
3242,Fruit,Verjus #172,Aucun
3243,Légumineuse,Lentilles du Puy #278,"Soja, Sulfites"
3244,Légume,Chou frisé #918,"Soja, Céleri, Sulfites"
3245,Céréale,Épeautre #786,Fruits à coque
3246,Épice,Safran #105,"Céleri, Moutarde"
3247,Légumineuse,Lentilles du Puy #695,"Arachides, Gluten, Soja"
3248,Herbe,Romarin #517,"Céleri, Gluten, Sulfites"
3249,Légumineuse,Lentilles du Puy #767,"Sulfites, Arachides"
3250,Céréale,Épeautre #400,"Soja, Lupin"
3251,Légume,Navet confit #750,"Soja, Sulfites"
3252,Fruit,Pomme sauvage #454,"Arachides, Fruits à coque, Sulfites"
3253,Légumineuse,Lentilles du Puy #552,"Arachides, Gluten"
3254,Épice,Épices orientales #909,"Gluten, Moutarde"
3255,Fruit,Pomme sauvage #365,"Fruits à coque, Sulfites, Soja"
3256,Épice,Safran #319,"Sésame, Céleri, Moutarde"
3257,Légumineuse,Lentilles du Puy #790,"Soja, Gluten"
3258,Champignon,Truffe noire #96,Gluten
3259,Légumineuse,Lentilles du Puy #901,Aucun
3260,Viande,Mouton braisé #320,"Gluten, Oeufs, Moutarde"
3261,Légumineuse,Lentilles du Puy #624,Aucun
3262,Champignon,Truffe noire #690,"Céleri, Gluten, Sulfites"
3263,Herbe,Thym sauvage #64,Gluten
3264,Herbe,Thym sauvage #253,"Gluten, Sulfites, Céleri"
3265,Produit laitier,Fromage affiné #981,"Oeufs, Gluten, Lactose"
3266,Légumineuse,Lentilles du Puy #299,Soja
3267,Herbe,Thym sauvage #812,"Sulfites, Céleri, Gluten"
3268,Viande,Venaison #559,"Sulfites, Céleri"
3269,Herbe,Romarin #510,"Sulfites, Gluten"
3270,Viande,Venaison #330,"Oeufs, Gluten"
3271,Légumineuse,Lentilles du Puy #403,Aucun
3272,Viande,Canard fumé #192,"Oeufs, Sulfites, Céleri"
3273,Légumineuse,Lentilles du Puy #262,"Gluten, Céleri"
3274,Viande,Mouton braisé #238,"Oeufs, Gluten"
3275,Produit laitier,Fromage affiné #710,"Oeufs, Gluten"
3276,Épice,Épices orientales #644,"Céleri, Gluten, Sulfites"
3277,Légume,Chou frisé #981,Aucun
3278,Céréale,Épeautre #328,Aucun
3279,Viande,Agneau rôti #788,Céleri
3280,Épice,Poivre long #52,"Sulfites, Moutarde"
3281,Légume,Navet confit #613,Aucun
3282,Légumineuse,Lentilles du Puy #902,Aucun
3283,Épice,Poivre long #894,Aucun
3284,Herbe,Romarin #647,"Céleri, Sulfites, Gluten"
3285,Épice,Poivre long #764,"Sulfites, Gluten, Moutarde"
3286,Champignon,Truffe noire #203,"Gluten, Céleri"
3287,Épice,Safran #945,"Moutarde, Sulfites"
3288,Fruit,Verjus #439,"Sulfites, Arachides, Fruits à coque"
3289,Légumineuse,Lentilles du Puy #723,"Arachides, Soja"
3290,Fruit,Pomme sauvage #166,"Soja, Fruits à coque, Arachides"
3291,Viande,Agneau rôti #269,"Oeufs, Céleri"
3292,Herbe,Thym sauvage #104,Sulfites
3293,Épice,Poivre long #366,"Sulfites, Céleri"
3294,Viande,Mouton braisé #508,Aucun
3295,Fruit,Verjus #529,"Soja, Fruits à coque"
3296,Herbe,Thym sauvage #609,"Sulfites, Céleri"
3297,Céréale,Épeautre #538,"Soja, Arachides, Gluten"
3298,Légumineuse,Lentilles du Puy #807,"Arachides, Soja"
3299,Légume,Chou frisé #133,"Soja, Moutarde"
3300,Légume,Navet confit #1,Moutarde
3301,Poisson,Brochet en gelée #397,"Poisson, Moutarde"
3302,Herbe,Romarin #719,"Sulfites, Céleri, Gluten"
3303,Légume,Chou frisé #880,Lupin
3304,Fruit,Pomme sauvage #229,"Sulfites, Soja"
3305,Légume,Navet confit #487,Gluten
3306,Céréale,Épeautre #513,Aucun
3307,Herbe,Thym sauvage #354,Gluten
3308,Champignon,Truffe noire #151,Aucun
3309,Légumineuse,Lentilles du Puy #277,Aucun
3310,Légumineuse,Lentilles du Puy #775,Céleri
3311,Viande,Agneau rôti #236,"Sulfites, Céleri, Gluten"
3312,Viande,Canard fumé #697,Gluten
3313,Poisson,Brochet en gelée #693,"Céleri, Sulfites"
3314,Légumineuse,Lentilles du Puy #223,"Sulfites, Soja"
3315,Herbe,Romarin #431,Aucun
3316,Produit laitier,Fromage affiné #129,"Oeufs, Lactose, Gluten"
3317,Céréale,Épeautre #620,Aucun
3318,Céréale,Épeautre #56,"Lupin, Soja"
3319,Épice,Safran #832,Gluten
3320,Légumineuse,Lentilles du Puy #930,Soja
3321,Épice,Poivre long #333,Aucun
3322,Légume,Navet confit #91,"Soja, Céleri"
3323,Légume,Navet confit #55,Moutarde
3324,Épice,Poivre long #253,Aucun
3325,Herbe,Thym sauvage #927,Céleri
3326,Épice,Safran #549,Aucun
3327,Poisson,Carpe dorée #790,"Moutarde, Poisson"
3328,Fruit,Verjus #312,Soja
3329,Herbe,Romarin #70,Gluten
3330,Poisson,Brochet en gelée #689,"Sulfites, Moutarde"
3331,Épice,Poivre long #91,"Gluten, Moutarde, Céleri"
3332,Épice,Poivre long #59,Aucun
3333,Viande,Canard fumé #646,Aucun
3334,Fruit,Pomme sauvage #639,Sulfites
3335,Viande,Mouton braisé #177,Sulfites
3336,Épice,Safran #480,Aucun
3337,Épice,Safran #105,Sésame
3338,Épice,Safran #80,"Moutarde, Sulfites, Sésame"
3339,Céréale,Épeautre #610,Arachides
3340,Champignon,Truffe noire #490,Aucun
3341,Épice,Poivre long #783,Aucun
3342,Viande,Agneau rôti #607,"Oeufs, Céleri, Gluten"
3343,Céréale,Épeautre #964,"Fruits à coque, Lupin"
3344,Herbe,Thym sauvage #344,Aucun
3345,Céréale,Épeautre #838,"Soja, Gluten, Lupin"
3346,Produit laitier,Fromage affiné #373,Aucun
3347,Épice,Poivre long #523,"Céleri, Moutarde, Sulfites"
3348,Épice,Poivre long #359,"Moutarde, Sésame"
3349,Viande,Venaison #482,Moutarde
3350,Herbe,Thym sauvage #570,"Sulfites, Céleri, Gluten"
3351,Viande,Agneau rôti #549,"Sulfites, Gluten, Céleri"
3352,Herbe,Romarin #395,"Céleri, Gluten, Sulfites"
3353,Épice,Safran #514,Aucun
3354,Épice,Poivre long #941,Sésame
3355,Céréale,Épeautre #299,"Arachides, Fruits à coque"
3356,Céréale,Épeautre #845,"Gluten, Lupin"
3357,Champignon,Truffe noire #24,"Céleri, Gluten"
3358,Viande,Agneau rôti #520,Gluten
3359,Herbe,Thym sauvage #394,"Céleri, Gluten"
3360,Légumineuse,Lentilles du Puy #756,"Sulfites, Gluten, Arachides"
3361,Légume,Chou frisé #862,"Lupin, Soja, Sulfites"
3362,Fruit,Verjus #174,Aucun
